id,name,season,competition,gamesPlayed,goals,minutes
37110,jacek-kielb,22/23,Ekstraklasa,13,0,315
37110,jacek-kielb,22/23,Fortuna Puchar Polski,2,1,165
37110,jacek-kielb,21/22,Baraze o udzial w Ekstraklasie,2,1,111
37110,jacek-kielb,21/22,1 Liga,13,1,561
37110,jacek-kielb,20/21,1 Liga,29,5,1956
37110,jacek-kielb,20/21,Fortuna Puchar Polski,2,0,82
37110,jacek-kielb,19/20,Ekstraklasa,14,1,920
37110,jacek-kielb,19/20,1 Liga,14,2,671
37110,jacek-kielb,18/19,Fortuna 1 Liga,27,3,1275
37110,jacek-kielb,18/19,Fortuna Puchar Polski,3,0,190
37110,jacek-kielb,17/18,Ekstraklasa,23,6,1477
37110,jacek-kielb,17/18,Fortuna Puchar Polski,2,0,128
37110,jacek-kielb,16/17,Ekstraklasa,29,10,2060
37110,jacek-kielb,15/16,Ekstraklasa,25,2,1384
37110,jacek-kielb,15/16,Fortuna Puchar Polski,3,0,148
37110,jacek-kielb,15/16,Kwalifikacje do Ligi Europy,4,2,347
37110,jacek-kielb,14/15,Ekstraklasa,34,9,2409
37110,jacek-kielb,13/14,Ekstraklasa,28,7,1708
37110,jacek-kielb,12/13,Ekstraklasa,15,3,877
37110,jacek-kielb,12/13,Kwalifikacje do Ligi Europy,2,0,29
37110,jacek-kielb,11/12,Ekstraklasa,19,3,1024
37110,jacek-kielb,11/12,Fortuna Puchar Polski,1,0,90
37110,jacek-kielb,11/12,Ekstraklasa,0,0,0
37110,jacek-kielb,10/11,Ekstraklasa,19,1,884
37110,jacek-kielb,10/11,Fortuna Puchar Polski,4,0,228
37110,jacek-kielb,10/11,Liga Europy,4,0,141
37110,jacek-kielb,10/11,Kwalifikacje do Ligi Europy,2,0,162
37110,jacek-kielb,10/11,Kwalifikacje do Ligi Mistrzów,3,0,72
37110,jacek-kielb,09/10,Fortuna Puchar Polski,3,2,176
37110,jacek-kielb,09/10,Ekstraklasa,26,3,1643
37110,jacek-kielb,08/09,1 Liga,31,7,1913
37110,jacek-kielb,06/07,Ekstraklasa,3,0,10
37110,jacek-kielb,05/06,Ekstraklasa,1,0,7
