id,name,dates,marketValue
37110,jacek-kielb,2006-01-13,50000
37110,jacek-kielb,2008-12-22,200000
37110,jacek-kielb,2009-09-05,350000
37110,jacek-kielb,2010-06-21,625000
37110,jacek-kielb,2011-02-02,650000
37110,jacek-kielb,2012-08-13,650000
37110,jacek-kielb,2013-02-06,450000
37110,jacek-kielb,2013-07-21,450000
37110,jacek-kielb,2014-02-13,500000
37110,jacek-kielb,2014-07-20,550000
37110,jacek-kielb,2015-03-04,300000
37110,jacek-kielb,2015-06-29,400000
37110,jacek-kielb,2016-01-09,350000
37110,jacek-kielb,2016-03-27,200000
37110,jacek-kielb,2016-07-23,200000
37110,jacek-kielb,2017-01-20,300000
37110,jacek-kielb,2017-07-04,400000
37110,jacek-kielb,2018-01-15,400000
37110,jacek-kielb,2018-07-02,400000
37110,jacek-kielb,2019-02-20,100000
37110,jacek-kielb,2019-07-17,100000
37110,jacek-kielb,2021-02-23,100000
37110,jacek-kielb,2021-06-29,100000
37110,jacek-kielb,2022-01-13,100000
37110,jacek-kielb,2022-06-23,100000
37110,jacek-kielb,2022-11-15,100000
