id,firstName,lastName,dates,marketValue
258032,yuri,ribeiro,2015-07-30,25000
258032,yuri,ribeiro,2016-03-13,150000
258032,yuri,ribeiro,2016-09-29,300000
258032,yuri,ribeiro,2017-06-29,600000
258032,yuri,ribeiro,2018-02-06,900000
258032,yuri,ribeiro,2018-04-15,1500000
258032,yuri,ribeiro,2018-06-12,3000000
258032,yuri,ribeiro,2019-01-10,2500000
258032,yuri,ribeiro,2019-06-06,1500000
258032,yuri,ribeiro,2020-02-26,3000000
258032,yuri,ribeiro,2020-04-07,2400000
258032,yuri,ribeiro,2020-10-14,1800000
258032,yuri,ribeiro,2021-03-09,1800000
258032,yuri,ribeiro,2021-06-29,1800000
258032,yuri,ribeiro,2021-10-14,1200000
258032,yuri,ribeiro,2021-12-30,1000000
258032,yuri,ribeiro,2022-04-06,700000
258032,yuri,ribeiro,2022-06-13,500000
258032,yuri,ribeiro,2022-09-28,400000
258032,yuri,ribeiro,2022-11-15,400000
