id,name,dates,marketValue
24576,jakub-rzezniczak,2004-10-03,0
24576,jakub-rzezniczak,2005-02-13,150000
24576,jakub-rzezniczak,2005-03-15,600000
24576,jakub-rzezniczak,2005-10-11,850000
24576,jakub-rzezniczak,2008-07-06,1000000
24576,jakub-rzezniczak,2009-02-25,1200000
24576,jakub-rzezniczak,2009-07-02,1500000
24576,jakub-rzezniczak,2010-03-16,1600000
24576,jakub-rzezniczak,2010-08-05,1400000
24576,jakub-rzezniczak,2011-01-31,1200000
24576,jakub-rzezniczak,2011-07-17,1400000
24576,jakub-rzezniczak,2012-02-01,950000
24576,jakub-rzezniczak,2012-08-08,750000
24576,jakub-rzezniczak,2013-02-06,750000
24576,jakub-rzezniczak,2013-07-21,650000
24576,jakub-rzezniczak,2014-02-13,750000
24576,jakub-rzezniczak,2014-07-20,800000
24576,jakub-rzezniczak,2015-03-04,900000
24576,jakub-rzezniczak,2015-06-29,1000000
24576,jakub-rzezniczak,2016-01-09,800000
24576,jakub-rzezniczak,2016-03-27,750000
24576,jakub-rzezniczak,2016-07-23,700000
24576,jakub-rzezniczak,2017-01-20,700000
24576,jakub-rzezniczak,2018-12-26,600000
24576,jakub-rzezniczak,2019-05-24,450000
24576,jakub-rzezniczak,2020-01-14,300000
24576,jakub-rzezniczak,2020-08-17,250000
24576,jakub-rzezniczak,2021-01-18,250000
24576,jakub-rzezniczak,2021-05-20,250000
24576,jakub-rzezniczak,2021-12-30,200000
24576,jakub-rzezniczak,2022-06-13,200000
24576,jakub-rzezniczak,2022-11-15,150000
