id,name,season,competition,gamesPlayed,goals,minutes
131321,adrian-lis,22/23,Ekstraklasa,15,0,5
131321,adrian-lis,22/23,Fortuna Puchar Polski,0,0,0
131321,adrian-lis,21/22,Ekstraklasa,25,1,6
131321,adrian-lis,21/22,Fortuna Puchar Polski,1,0,0
131321,adrian-lis,20/21,Ekstraklasa,25,0,10
131321,adrian-lis,20/21,Fortuna Puchar Polski,1,0,0
131321,adrian-lis,19/20,Baraze o udzial w Ekstraklasie,2,0,2
131321,adrian-lis,19/20,1 Liga,34,0,12
131321,adrian-lis,19/20,Fortuna Puchar Polski,1,0,1
131321,adrian-lis,18/19,Fortuna 1 Liga,30,0,10
131321,adrian-lis,18/19,Fortuna Puchar Polski,1,0,0
131321,adrian-lis,17/18,eWinner 2 liga,28,0,14
131321,adrian-lis,16/17,3 Liga - Grupa II,24,0,11
131321,adrian-lis,13/14,2 Liga - Grupa zachodnia,6,0,1
131321,adrian-lis,13/14,Fortuna Puchar Polski,1,0,0
131321,adrian-lis,12/13,1 Liga,18,0,3
131321,adrian-lis,12/13,Fortuna Puchar Polski,1,0,0
131321,adrian-lis,11/12,Ekstraklasa,0,0,0
131321,adrian-lis,10/11,1 Liga,2,0,0
