id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
228087,evgeniy,shikavka,22/23,Ekstraklasa,18,2,763
228087,evgeniy,shikavka,22/23,Fortuna Puchar Polski,2,2,164
228087,evgeniy,shikavka,21/22,Baraze o udzial w Ekstraklasie,2,0,112
228087,evgeniy,shikavka,21/22,1 Liga,13,3,933
228087,evgeniy,shikavka,21/22,UECL Kwalifikacje,6,0,408
228087,evgeniy,shikavka,2021,Kubok Kazakhstana,4,1,99
228087,evgeniy,shikavka,2021,Premier Liga,5,1,273
228087,evgeniy,shikavka,2021,Wyszejszaja liha,11,0,184
228087,evgeniy,shikavka,20/21,Puchar Białorusi,1,0,90
228087,evgeniy,shikavka,20/21,Kwalifikacje do Ligi Europy,1,0,79
228087,evgeniy,shikavka,2020,Wyszejszaja liha,28,11,1683
228087,evgeniy,shikavka,19/20,Puchar Białorusi,2,0,146
228087,evgeniy,shikavka,19/20,Super League 1,0,0,0
228087,evgeniy,shikavka,18/19,Super League,15,1,797
228087,evgeniy,shikavka,18/19,Kypello Elladas,2,1,170
228087,evgeniy,shikavka,18/19,Puchar Białorusi,2,1,114
228087,evgeniy,shikavka,2018,Wyszejszaja liha,29,11,2608
228087,evgeniy,shikavka,17/18,Puchar Białorusi,2,1,180
228087,evgeniy,shikavka,17/18,Puchar Białorusi,2,0,167
228087,evgeniy,shikavka,2017,Wyszejszaja liha,14,3,1093
228087,evgeniy,shikavka,2017,Wyszejszaja liha,12,1,963
228087,evgeniy,shikavka,16/17,Puchar Białorusi,1,1,90
228087,evgeniy,shikavka,2016,Wyszejszaja liha,29,4,2106
228087,evgeniy,shikavka,15/16,Puchar Białorusi,3,1,202
228087,evgeniy,shikavka,2015,Pershaya Liga,29,16,2385
228087,evgeniy,shikavka,2014,Pershaya Liga,12,0,289
228087,evgeniy,shikavka,13/14,Puchar Białorusi,1,0,71
228087,evgeniy,shikavka,2013,Pershaya Liga,25,2,1574
228087,evgeniy,shikavka,2012,Pershaya Liga,8,0,479
