id,firstName,lastName,dates,marketValue
228087,evgeniy,shikavka,2016-03-29,200000
228087,evgeniy,shikavka,2016-06-14,250000
228087,evgeniy,shikavka,2016-11-29,250000
228087,evgeniy,shikavka,2017-07-04,250000
228087,evgeniy,shikavka,2017-11-29,250000
228087,evgeniy,shikavka,2018-05-31,400000
228087,evgeniy,shikavka,2018-12-03,400000
228087,evgeniy,shikavka,2019-05-20,350000
228087,evgeniy,shikavka,2019-12-17,200000
228087,evgeniy,shikavka,2020-07-02,300000
228087,evgeniy,shikavka,2020-12-07,450000
228087,evgeniy,shikavka,2021-06-24,400000
228087,evgeniy,shikavka,2021-11-29,350000
228087,evgeniy,shikavka,2022-06-23,300000
228087,evgeniy,shikavka,2022-09-28,200000
228087,evgeniy,shikavka,2022-11-15,150000
