id,firstName,lastName,yearOfBirth,nationality,height,position,u15,u16,u17,u18,u19,u20,u21,team
228087,evgeniy,shikavka,1992,Belarus,"1,85",Centre-Forward,0,0,0,0,0,2,0,2
