id,name,season,competition,gamesPlayed,goals,minutes
385052,konrad-poprawa,22/23,Ekstraklasa,19,0,1710
385052,konrad-poprawa,22/23,Fortuna Puchar Polski,3,0,174
385052,konrad-poprawa,21/22,eWinner 2 liga,13,0,1170
385052,konrad-poprawa,21/22,Ekstraklasa,4,0,158
385052,konrad-poprawa,21/22,Fortuna Puchar Polski,0,0,0
385052,konrad-poprawa,21/22,UECL Kwalifikacje,0,0,0
385052,konrad-poprawa,20/21,Ekstraklasa,6,1,471
385052,konrad-poprawa,20/21,eWinner 2 liga,18,0,1583
385052,konrad-poprawa,20/21,Fortuna Puchar Polski,0,0,0
385052,konrad-poprawa,19/20,3 Liga - Grupa III,14,0,1200
385052,konrad-poprawa,19/20,Ekstraklasa,0,0,0
385052,konrad-poprawa,18/19,eWinner 2 liga,11,1,721
385052,konrad-poprawa,18/19,Fortuna 1 Liga,0,0,0
385052,konrad-poprawa,17/18,Ekstraklasa,3,0,253
385052,konrad-poprawa,17/18,Fortuna Puchar Polski,0,0,0
385052,konrad-poprawa,16/17,3 Liga - Grupa III,9,1,810
385052,konrad-poprawa,16/17,CLJ - Grupa Zachodnia,15,4,1350
385052,konrad-poprawa,15/16,CLJ - Grupa Wschodnia,28,0,2520
