id,name,dates,marketValue
382429,bartosz-slisz,2017-07-04,50000
382429,bartosz-slisz,2018-07-02,150000
382429,bartosz-slisz,2019-01-24,150000
382429,bartosz-slisz,2019-06-28,750000
382429,bartosz-slisz,2020-01-14,1500000
382429,bartosz-slisz,2020-04-07,1300000
382429,bartosz-slisz,2020-08-17,1500000
382429,bartosz-slisz,2021-01-18,1500000
382429,bartosz-slisz,2021-05-20,2000000
382429,bartosz-slisz,2021-12-30,1500000
382429,bartosz-slisz,2022-04-06,1200000
382429,bartosz-slisz,2022-06-13,1000000
382429,bartosz-slisz,2022-11-15,1500000
