id,name,season,competition,gamesPlayed,goals,minutes
382429,bartosz-slisz,22/23,Ekstraklasa,19,0,1564
382429,bartosz-slisz,22/23,Fortuna Puchar Polski,3,0,330
382429,bartosz-slisz,21/22,Ekstraklasa,32,1,2548
382429,bartosz-slisz,21/22,Fortuna Puchar Polski,4,0,360
382429,bartosz-slisz,21/22,Liga Europy,6,0,436
382429,bartosz-slisz,21/22,Kwalifikacje do Ligi Europy,1,0,90
382429,bartosz-slisz,21/22,Kwalifikacje do Ligi Mistrzów,6,0,450
382429,bartosz-slisz,21/22,Superpuchar,1,0,58
382429,bartosz-slisz,20/21,Ekstraklasa,27,2,2132
382429,bartosz-slisz,20/21,Fortuna Puchar Polski,4,1,314
382429,bartosz-slisz,20/21,Kwalifikacje do Ligi Europy,2,0,180
382429,bartosz-slisz,20/21,Kwalifikacje do Ligi Mistrzów,2,0,165
382429,bartosz-slisz,19/20,Ekstraklasa,7,0,407
382429,bartosz-slisz,19/20,Fortuna Puchar Polski,2,0,180
382429,bartosz-slisz,19/20,Ekstraklasa,21,2,1765
382429,bartosz-slisz,19/20,Fortuna Puchar Polski,3,0,192
382429,bartosz-slisz,18/19,Ekstraklasa,22,0,1798
382429,bartosz-slisz,18/19,3 Liga - Grupa III,5,0,450
382429,bartosz-slisz,17/18,Ekstraklasa,5,0,231
382429,bartosz-slisz,17/18,3 Liga - Grupa III,9,0,498
382429,bartosz-slisz,17/18,CLJ - Grupa Zachodnia,11,0,945
382429,bartosz-slisz,17/18,Fortuna Puchar Polski,1,0,75
382429,bartosz-slisz,16/17,CLJ - Grupa Zachodnia,1,0,90
382429,bartosz-slisz,16/17,eWinner 2 liga,14,1,1201
382429,bartosz-slisz,16/17,Fortuna Puchar Polski,2,0,210
382429,bartosz-slisz,15/16,eWinner 2 liga,11,2,739
