id,name,dates,marketValue
264278,jan-grzesik,2013-07-24,50000
264278,jan-grzesik,2013-12-01,50000
264278,jan-grzesik,2015-03-13,50000
264278,jan-grzesik,2016-01-16,0
264278,jan-grzesik,2018-01-24,0
264278,jan-grzesik,2019-02-20,50000
264278,jan-grzesik,2019-06-28,200000
264278,jan-grzesik,2020-01-14,200000
264278,jan-grzesik,2021-01-18,250000
264278,jan-grzesik,2021-05-20,500000
264278,jan-grzesik,2021-10-14,600000
264278,jan-grzesik,2021-12-30,500000
264278,jan-grzesik,2022-06-13,600000
264278,jan-grzesik,2022-11-15,700000
