id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
140540,fedor,cernych,22/23,Protathlima Cyta,4,0,275
140540,fedor,cernych,22/23,Kypello Kyprou,1,0,90
140540,fedor,cernych,22/23,Ekstraklasa,16,1,766
140540,fedor,cernych,22/23,Fortuna Puchar Polski,2,0,141
140540,fedor,cernych,21/22,Ekstraklasa,29,4,1698
140540,fedor,cernych,21/22,Fortuna Puchar Polski,1,1,77
140540,fedor,cernych,20/21,Ekstraklasa,16,1,857
140540,fedor,cernych,19/20,Premier Liga,11,0,445
140540,fedor,cernych,19/20,Puchar Rosji,1,0,90
140540,fedor,cernych,19/20,Premier Liga,0,0,0
140540,fedor,cernych,18/19,Premier Liga,22,2,1473
140540,fedor,cernych,18/19,Puchar Rosji,2,0,56
140540,fedor,cernych,17/18,Premier Liga,9,1,552
140540,fedor,cernych,17/18,Ekstraklasa,21,3,1668
140540,fedor,cernych,17/18,Fortuna Puchar Polski,1,0,20
140540,fedor,cernych,17/18,Kwalifikacje do Ligi Europy,4,1,353
140540,fedor,cernych,16/17,Ekstraklasa,34,12,2979
140540,fedor,cernych,16/17,Fortuna Puchar Polski,2,1,97
140540,fedor,cernych,15/16,Ekstraklasa,27,3,2125
140540,fedor,cernych,15/16,Fortuna Puchar Polski,1,0,27
140540,fedor,cernych,15/16,Ekstraklasa,6,1,456
140540,fedor,cernych,15/16,Fortuna Puchar Polski,1,0,66
140540,fedor,cernych,14/15,Ekstraklasa,32,11,2514
140540,fedor,cernych,14/15,Fortuna Puchar Polski,1,1,59
140540,fedor,cernych,2014,Wyszejszaja liha,10,3,885
140540,fedor,cernych,13/14,Puchar Białorusi,4,0,345
140540,fedor,cernych,2013,Relegation Weißrussland,1,0,90
140540,fedor,cernych,2013,Wyschejschaja Liha Abstiegsrunde,10,2,850
140540,fedor,cernych,2013,Wyszejszaja liha,22,2,1980
140540,fedor,cernych,12/13,Puchar Białorusi,1,0,120
140540,fedor,cernych,12/13,Kwalifikacje do Ligi Europy,2,0,180
140540,fedor,cernych,2012,Wyszejszaja liha,30,5,2445
140540,fedor,cernych,11/12,Puchar Białorusi,3,1,212
140540,fedor,cernych,2011,Wyszejszaja liha,18,1,801
140540,fedor,cernych,10/11,Kwalifikacje do Ligi Europy,6,1,107
140540,fedor,cernych,2010,Wyszejszaja liha,22,5,1112
140540,fedor,cernych,09/10,Puchar Białorusi,1,0,90
140540,fedor,cernych,2009,Wyszejszaja liha,2,2,44
