id,name,dates,marketValue
618392,oliwier-wojciechowski,2020-08-17,25000
618392,oliwier-wojciechowski,2021-01-18,50000
618392,oliwier-wojciechowski,2021-05-20,50000
618392,oliwier-wojciechowski,2021-09-06,0
618392,oliwier-wojciechowski,2021-10-14,25000
618392,oliwier-wojciechowski,2022-03-14,0
618392,oliwier-wojciechowski,2022-04-06,50000
618392,oliwier-wojciechowski,2022-06-13,50000
618392,oliwier-wojciechowski,2022-09-28,200000
618392,oliwier-wojciechowski,2022-11-15,300000
