id,firstName,lastName,dates,marketValue
197860,pedro,rebocho,2013-11-07,100000
197860,pedro,rebocho,2014-02-19,150000
197860,pedro,rebocho,2015-07-30,700000
197860,pedro,rebocho,2016-03-13,850000
197860,pedro,rebocho,2016-07-28,850000
197860,pedro,rebocho,2017-02-21,1000000
197860,pedro,rebocho,2017-06-25,1500000
197860,pedro,rebocho,2018-01-23,1500000
197860,pedro,rebocho,2018-06-03,1500000
197860,pedro,rebocho,2018-10-23,3000000
197860,pedro,rebocho,2018-12-16,4000000
197860,pedro,rebocho,2019-06-02,6000000
197860,pedro,rebocho,2019-10-03,4000000
197860,pedro,rebocho,2020-01-02,3200000
197860,pedro,rebocho,2020-03-24,2200000
197860,pedro,rebocho,2020-04-07,1700000
197860,pedro,rebocho,2020-08-03,1100000
197860,pedro,rebocho,2020-11-10,1400000
197860,pedro,rebocho,2021-01-27,1400000
197860,pedro,rebocho,2021-05-20,1500000
197860,pedro,rebocho,2021-12-30,1500000
197860,pedro,rebocho,2022-06-13,1500000
197860,pedro,rebocho,2022-09-28,1200000
197860,pedro,rebocho,2022-11-15,900000
