id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
197860,pedro,rebocho,22/23,Ekstraklasa,10,0,800
197860,pedro,rebocho,22/23,Liga Konferencji,6,0,463
197860,pedro,rebocho,22/23,Fortuna Puchar Polski,1,0,90
197860,pedro,rebocho,22/23,UECL Kwalifikacje,6,0,541
197860,pedro,rebocho,22/23,Kwalifikacje do Ligi Mistrzów,2,0,175
197860,pedro,rebocho,22/23,Superpuchar,0,0,0
197860,pedro,rebocho,21/22,Ekstraklasa,21,1,1845
197860,pedro,rebocho,21/22,Fortuna Puchar Polski,2,0,177
197860,pedro,rebocho,21/22,Ligue 2,3,0,270
197860,pedro,rebocho,20/21,Liga NOS,20,0,1404
197860,pedro,rebocho,20/21,Ligue 2,16,0,1413
197860,pedro,rebocho,19/20,Süper Lig,9,0,626
197860,pedro,rebocho,19/20,Türkiye Kupasi,2,0,180
197860,pedro,rebocho,19/20,Liga Europy,6,0,432
197860,pedro,rebocho,19/20,Ligue 2,1,0,81
197860,pedro,rebocho,18/19,Ligue 1,36,0,3240
197860,pedro,rebocho,18/19,Coupe de la Ligue,4,0,404
197860,pedro,rebocho,18/19,Coupe de France,3,0,300
197860,pedro,rebocho,17/18,Ligue 1,21,0,1722
197860,pedro,rebocho,17/18,Coupe de France,2,0,180
197860,pedro,rebocho,17/18,Coupe de la Ligue,1,0,90
197860,pedro,rebocho,16/17,Liga NOS,29,0,2596
197860,pedro,rebocho,16/17,Allianz Cup,4,0,320
197860,pedro,rebocho,16/17,Taça de Portugal,1,0,90
197860,pedro,rebocho,15/16,Ledman LigaPro,28,3,2394
197860,pedro,rebocho,14/15,Liga Sabseg,32,0,2626
197860,pedro,rebocho,13/14,Liga Młodzieżowa UEFA,10,0,900
197860,pedro,rebocho,13/14,Liga Sabseg,0,0,0
