id,name,dates,marketValue
278676,dominik-hladun,2013-07-21,50000
278676,dominik-hladun,2014-02-13,50000
278676,dominik-hladun,2015-03-13,50000
278676,dominik-hladun,2015-06-29,50000
278676,dominik-hladun,2016-01-09,50000
278676,dominik-hladun,2016-03-27,50000
278676,dominik-hladun,2016-07-23,50000
278676,dominik-hladun,2017-01-20,50000
278676,dominik-hladun,2017-07-04,50000
278676,dominik-hladun,2018-01-15,50000
278676,dominik-hladun,2018-07-02,400000
278676,dominik-hladun,2019-01-24,300000
278676,dominik-hladun,2019-06-28,300000
278676,dominik-hladun,2020-01-14,300000
278676,dominik-hladun,2020-08-17,500000
278676,dominik-hladun,2021-01-18,650000
278676,dominik-hladun,2021-05-20,800000
278676,dominik-hladun,2021-10-14,1000000
278676,dominik-hladun,2021-12-30,800000
278676,dominik-hladun,2022-04-06,500000
278676,dominik-hladun,2022-06-13,350000
278676,dominik-hladun,2022-09-28,250000
278676,dominik-hladun,2022-11-15,150000
