season,date,sourceTeam,destTeam,marketValue,price
22/23,2022-10-18,Unia Swarzedz,Warta Poznan,0,End of loan
22/23,2022-08-01,Warta Poznan,Unia Swarzedz,0,loan transfer
21/22,2022-06-30,Sokol Kleczew,Warta Poznan,0,End of loan
21/22,2021-07-01,Warta Poznan,Sokol Kleczew,0,loan transfer
20/21,2021-06-30,Lechia Kostrzyn,Warta Poznan,0,End of loan
20/21,2020-07-01,Warta Poznan,Lechia Kostrzyn,0,loan transfer
19/20,2020-06-30,Lubonski 1943,Warta Poznan,0,End of loan
19/20,2020-03-02,Warta Poznan,Lubonski 1943,0,loan transfer
19/20,2019-10-04,Wa. Poznan U19,Warta Poznan,0,0
