id,name,dates,marketValue
257244,adam-deja,2013-02-07,50000
257244,adam-deja,2013-07-21,100000
257244,adam-deja,2014-02-13,200000
257244,adam-deja,2014-07-20,200000
257244,adam-deja,2015-03-04,150000
257244,adam-deja,2015-06-29,200000
257244,adam-deja,2016-01-09,200000
257244,adam-deja,2016-03-27,150000
257244,adam-deja,2016-09-03,150000
257244,adam-deja,2017-03-01,150000
257244,adam-deja,2018-01-15,200000
257244,adam-deja,2018-07-02,150000
257244,adam-deja,2019-01-24,200000
257244,adam-deja,2019-06-28,300000
257244,adam-deja,2020-01-14,250000
257244,adam-deja,2020-08-17,200000
257244,adam-deja,2021-02-23,200000
257244,adam-deja,2021-06-29,250000
257244,adam-deja,2022-01-13,200000
257244,adam-deja,2022-06-23,350000
257244,adam-deja,2022-09-28,250000
257244,adam-deja,2022-11-15,250000
