season,date,sourceTeam,destTeam,marketValue,price
22/23,2023-06-30,Lech Poznan,Khimki,1800000,End of loan
22/23,2022-07-26,Khimki,Lech Poznan,2000000,loan transfer
21/22,2022-06-30,Norrköping,Khimki,2000000,End of loan
21/22,2022-03-17,Khimki,Norrköping,1800000,loan transfer
20/21,2021-01-23,Norrköping,Khimki,1500000,free transfer
14/15,2015-01-01,Norrköping U19,Norrköping,0,0
