id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
270905,filip,dagerstal,22/23,Ekstraklasa,13,0,1034
270905,filip,dagerstal,22/23,Liga Konferencji,6,0,287
270905,filip,dagerstal,22/23,UECL Kwalifikacje,2,0,160
270905,filip,dagerstal,2022,Allsvenskan,11,0,950
270905,filip,dagerstal,21/22,Premier Liga,17,0,1458
270905,filip,dagerstal,20/21,Premier Liga,10,0,900
270905,filip,dagerstal,20/21,Svenska Cupen,1,0,90
270905,filip,dagerstal,2020,Allsvenskan,29,0,2523
270905,filip,dagerstal,19/20,Svenska Cupen,1,0,90
270905,filip,dagerstal,19/20,Kwalifikacje do Ligi Europy,6,0,540
270905,filip,dagerstal,2019,Allsvenskan,27,1,2387
270905,filip,dagerstal,2018,Allsvenskan,24,2,1824
270905,filip,dagerstal,2018,U21 Allsvenskan Norra,2,0,180
270905,filip,dagerstal,17/18,Svenska Cupen,2,1,95
270905,filip,dagerstal,17/18,Kwalifikacje do Ligi Europy,4,0,390
270905,filip,dagerstal,2017,Allsvenskan,28,2,2121
270905,filip,dagerstal,2017,U21 Allsvenskan Norra,1,0,90
270905,filip,dagerstal,16/17,Svenska Cupen,7,0,619
270905,filip,dagerstal,16/17,Kwalifikacje do Ligi Mistrzów,1,0,0
270905,filip,dagerstal,2016,Allsvenskan,16,0,1293
270905,filip,dagerstal,2016,U21 Allsvenskan Slutspelet,1,0,90
270905,filip,dagerstal,2016,U21 Allsvenskan Norra,8,0,692
270905,filip,dagerstal,15/16,Svenska Cupen,0,0,0
270905,filip,dagerstal,2015,U21 Allsvenskan Slutspelet,5,0,450
270905,filip,dagerstal,2015,Allsvenskan,6,1,404
270905,filip,dagerstal,2015,U21 Allsvenskan Norra,4,0,360
270905,filip,dagerstal,13/14,Svenska Cupen,3,0,270
270905,filip,dagerstal,2014,Allsvenskan,2,0,19
270905,filip,dagerstal,2014,U21 Allsvenskan Slutspelet,5,0,450
270905,filip,dagerstal,2014,U19 Allsvenskan Norra,10,3,900
270905,filip,dagerstal,2014,U21 Allsvenskan Norra,9,1,810
270905,filip,dagerstal,2013,U19 Allsvenskan Norra,20,2,1800
270905,filip,dagerstal,2013,U21 Allsvenskan Norra,4,0,360
270905,filip,dagerstal,2013,Ettan Södra,1,0,0
