id,name,season,competition,gamesPlayed,goals,minutes
605816,oskar-sewerzynski,22/23,Ekstraklasa,15,0,762
605816,oskar-sewerzynski,22/23,Fortuna Puchar Polski,1,0,105
605816,oskar-sewerzynski,21/22,Baraze o udzial w Ekstraklasie,1,0,74
605816,oskar-sewerzynski,21/22,1 Liga,13,0,629
605816,oskar-sewerzynski,21/22,Fortuna Puchar Polski,1,0,90
605816,oskar-sewerzynski,20/21,eWinner 2 liga,17,1,1077
605816,oskar-sewerzynski,20/21,3 Liga - Grupa IV,5,1,433
605816,oskar-sewerzynski,19/20,3 Liga - Grupa IV,9,1,656
605816,oskar-sewerzynski,19/20,Liga Młodzieżowa UEFA,2,0,89
605816,oskar-sewerzynski,19/20,Ekstraklasa,0,0,0
605816,oskar-sewerzynski,18/19,Ekstraklasa,5,0,119
605816,oskar-sewerzynski,18/19,CLJ,18,4,1469
