id,name,dates,marketValue
78648,tom-hateley,2008-08-19,50000
78648,tom-hateley,2009-01-07,200000
78648,tom-hateley,2010-02-25,400000
78648,tom-hateley,2010-10-19,550000
78648,tom-hateley,2011-07-04,600000
78648,tom-hateley,2012-02-03,650000
78648,tom-hateley,2012-07-19,700000
78648,tom-hateley,2013-02-13,625000
78648,tom-hateley,2013-10-07,500000
78648,tom-hateley,2014-02-13,500000
78648,tom-hateley,2014-07-20,400000
78648,tom-hateley,2015-03-04,300000
78648,tom-hateley,2015-06-29,350000
78648,tom-hateley,2016-01-09,250000
78648,tom-hateley,2016-03-27,250000
78648,tom-hateley,2016-06-30,300000
78648,tom-hateley,2017-02-13,300000
78648,tom-hateley,2018-01-24,200000
78648,tom-hateley,2018-07-02,200000
78648,tom-hateley,2019-01-24,250000
78648,tom-hateley,2019-06-28,500000
78648,tom-hateley,2020-01-14,500000
78648,tom-hateley,2020-04-07,400000
78648,tom-hateley,2020-10-05,400000
78648,tom-hateley,2021-05-13,400000
78648,tom-hateley,2021-10-14,200000
78648,tom-hateley,2021-12-30,200000
78648,tom-hateley,2022-04-06,300000
78648,tom-hateley,2022-06-13,400000
78648,tom-hateley,2022-09-28,300000
78648,tom-hateley,2022-11-15,250000
