id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
78648,tom,hateley,21/22,2021-10-11,Without Club,Piast Gliwice,400000,0
78648,tom,hateley,21/22,2021-08-31,AEK Larnaca,Without Club,400000,0
78648,tom,hateley,20/21,2020-08-18,Piast Gliwice,AEK Larnaca,400000,free transfer
78648,tom,hateley,17/18,2018-01-19,Without Club,Piast Gliwice,300000,0
78648,tom,hateley,17/18,2017-08-31,Dundee FC,Without Club,300000,0
78648,tom,hateley,16/17,2016-09-05,Slask Wroclaw,Dundee FC,300000,free transfer
78648,tom,hateley,13/14,2014-01-23,Tranmere Rovers,Slask Wroclaw,500000,free transfer
78648,tom,hateley,13/14,2013-09-21,Motherwell FC,Tranmere Rovers,625000,free transfer
78648,tom,hateley,09/10,2009-08-01,Reading U21,Motherwell FC,200000,free transfer
78648,tom,hateley,08/09,2009-05-01,Basingstoke,Reading U21,200000,End of loan
78648,tom,hateley,08/09,2008-11-01,Reading U21,Basingstoke,50000,loan transfer
78648,tom,hateley,07/08,2007-07-01,Reading U18,Reading U21,0,0
