id,name,season,competition,gamesPlayed,goals
258799,martin-konczkowski,2022,Ekstraklasa,9,0
258799,martin-konczkowski,2022,Fortuna Puchar Polski,2,0
258799,martin-konczkowski,2021,Ekstraklasa,31,2
258799,martin-konczkowski,2021,Fortuna Puchar Polski,-,0
258799,martin-konczkowski,2020,Ekstraklasa,25,0
258799,martin-konczkowski,2020,Kwalifikacje do Ligi Europy,3,1
258799,martin-konczkowski,2020,Fortuna Puchar Polski,3,0
258799,martin-konczkowski,2019,Ekstraklasa,23,0
258799,martin-konczkowski,2019,Kwalifikacje do Ligi Europy,2,0
258799,martin-konczkowski,2019,Kwalifikacje do Ligi Mistrzów,2,0
258799,martin-konczkowski,2019,Fortuna Puchar Polski,2,1
258799,martin-konczkowski,2019,Superpuchar,1,0
258799,martin-konczkowski,2018,Ekstraklasa,32,0
258799,martin-konczkowski,2018,Fortuna Puchar Polski,2,0
258799,martin-konczkowski,2017,Ekstraklasa,37,1
258799,martin-konczkowski,2017,Fortuna Puchar Polski,1,0
258799,martin-konczkowski,2016,Ekstraklasa,36,0
258799,martin-konczkowski,2016,Fortuna Puchar Polski,2,0
258799,martin-konczkowski,2015,Ekstraklasa,35,0
258799,martin-konczkowski,2015,Fortuna Puchar Polski,1,0
258799,martin-konczkowski,2014,Ekstraklasa,30,1
258799,martin-konczkowski,2014,Kwalifikacje do Ligi Europy,2,0
258799,martin-konczkowski,2013,Ekstraklasa,15,0
258799,martin-konczkowski,2013,Fortuna Puchar Polski,1,0
258799,martin-konczkowski,2012,Ekstraklasa,10,0
258799,martin-konczkowski,2012,Fortuna Puchar Polski,3,0
