id,firstName,lastName,dates,marketValue
399348,vahan,bichakhchyan,2016-07-06,50000
399348,vahan,bichakhchyan,2016-11-18,150000
399348,vahan,bichakhchyan,2016-12-18,150000
399348,vahan,bichakhchyan,2017-06-24,250000
399348,vahan,bichakhchyan,2017-12-27,200000
399348,vahan,bichakhchyan,2018-07-12,225000
399348,vahan,bichakhchyan,2018-12-28,200000
399348,vahan,bichakhchyan,2019-06-24,175000
399348,vahan,bichakhchyan,2019-12-14,200000
399348,vahan,bichakhchyan,2020-07-09,250000
399348,vahan,bichakhchyan,2020-12-27,600000
399348,vahan,bichakhchyan,2021-06-25,600000
399348,vahan,bichakhchyan,2021-12-25,900000
399348,vahan,bichakhchyan,2022-04-06,1200000
399348,vahan,bichakhchyan,2022-06-13,1200000
399348,vahan,bichakhchyan,2022-11-15,1200000
