id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
399348,vahan,bichakhchyan,22/23,Ekstraklasa,18,3,696
399348,vahan,bichakhchyan,22/23,Fortuna Puchar Polski,2,0,86
399348,vahan,bichakhchyan,22/23,3 Liga - Grupa II,1,1,84
399348,vahan,bichakhchyan,22/23,UECL Kwalifikacje,4,0,110
399348,vahan,bichakhchyan,21/22,Ekstraklasa,14,2,469
399348,vahan,bichakhchyan,21/22,Fortuna Liga,15,6,1136
399348,vahan,bichakhchyan,21/22,Slovnaft Cup,2,2,150
399348,vahan,bichakhchyan,21/22,UECL Kwalifikacje,8,4,501
399348,vahan,bichakhchyan,20/21,Fortuna L. - Conf. L. Playoff,1,2,77
399348,vahan,bichakhchyan,20/21,II. Liga,2,0,161
399348,vahan,bichakhchyan,20/21,Slovnaft Cup,5,1,280
399348,vahan,bichakhchyan,20/21,Fort. Liga - Champ. G.,8,0,412
399348,vahan,bichakhchyan,20/21,Fortuna Liga,19,9,896
399348,vahan,bichakhchyan,20/21,Kwalifikacje do Ligi Europy,1,0,30
399348,vahan,bichakhchyan,19/20,Fort. Liga - Champ. G.,4,1,153
399348,vahan,bichakhchyan,19/20,II. Liga Promotion,1,1,90
399348,vahan,bichakhchyan,19/20,II. Liga,11,4,832
399348,vahan,bichakhchyan,19/20,Fortuna Liga,4,0,56
399348,vahan,bichakhchyan,19/20,Slovnaft Cup,3,0,192
399348,vahan,bichakhchyan,18/19,II. Liga,5,1,331
399348,vahan,bichakhchyan,18/19,Fortuna Liga,1,0,5
399348,vahan,bichakhchyan,18/19,Slovnaft Cup,1,0,44
399348,vahan,bichakhchyan,17/18,II. Liga,18,6,1328
399348,vahan,bichakhchyan,17/18,Fort. Liga - Champ. G.,7,0,205
399348,vahan,bichakhchyan,17/18,Slovnaft Cup,4,0,79
399348,vahan,bichakhchyan,17/18,Fortuna Liga,1,0,8
399348,vahan,bichakhchyan,17/18,Kwalifikacje do Ligi Europy,2,1,180
399348,vahan,bichakhchyan,16/17,Bardsragujn chumb,22,4,743
399348,vahan,bichakhchyan,16/17,Puchar Armenii,4,1,240
399348,vahan,bichakhchyan,16/17,Kwalifikacje do Ligi Europy,2,1,81
399348,vahan,bichakhchyan,15/16,Bardsragujn chumb,2,0,9
