id,name,dates,marketValue
153638,rafal-janicki,2010-08-03,75000
153638,rafal-janicki,2011-03-23,100000
153638,rafal-janicki,2012-02-25,500000
153638,rafal-janicki,2012-09-18,550000
153638,rafal-janicki,2013-02-06,350000
153638,rafal-janicki,2013-07-21,350000
153638,rafal-janicki,2014-02-13,400000
153638,rafal-janicki,2014-07-20,650000
153638,rafal-janicki,2015-01-09,800000
153638,rafal-janicki,2015-03-04,700000
153638,rafal-janicki,2015-06-29,850000
153638,rafal-janicki,2016-01-09,800000
153638,rafal-janicki,2016-03-27,800000
153638,rafal-janicki,2016-07-23,800000
153638,rafal-janicki,2017-01-20,800000
153638,rafal-janicki,2017-07-04,800000
153638,rafal-janicki,2018-01-15,700000
153638,rafal-janicki,2018-07-02,700000
153638,rafal-janicki,2019-01-24,400000
153638,rafal-janicki,2019-06-28,400000
153638,rafal-janicki,2020-01-14,250000
153638,rafal-janicki,2020-08-17,350000
153638,rafal-janicki,2021-01-18,250000
153638,rafal-janicki,2021-05-20,250000
153638,rafal-janicki,2021-12-30,350000
153638,rafal-janicki,2022-04-06,450000
153638,rafal-janicki,2022-06-13,550000
153638,rafal-janicki,2022-09-28,400000
153638,rafal-janicki,2022-11-15,300000
