id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
345454,mateusz,skrzypczak,22/23,Ekstraklasa,15,1,1139
345454,mateusz,skrzypczak,21/22,Ekstraklasa,2,0,21
345454,mateusz,skrzypczak,21/22,Fortuna Puchar Polski,5,0,385
345454,mateusz,skrzypczak,21/22,eWinner 2 liga,11,0,854
345454,mateusz,skrzypczak,20/21,1 Liga,14,0,833
345454,mateusz,skrzypczak,20/21,1 Liga,13,0,548
345454,mateusz,skrzypczak,20/21,Fortuna Puchar Polski,2,0,102
345454,mateusz,skrzypczak,19/20,eWinner 2 liga,16,0,1349
345454,mateusz,skrzypczak,19/20,Ekstraklasa,2,0,64
345454,mateusz,skrzypczak,19/20,Fortuna Puchar Polski,2,1,105
345454,mateusz,skrzypczak,18/19,3 Liga - Grupa II,20,1,1428
345454,mateusz,skrzypczak,18/19,Ekstraklasa,3,0,163
345454,mateusz,skrzypczak,18/19,CLJ,7,1,630
345454,mateusz,skrzypczak,18/19,Liga Młodzieżowa UEFA,2,1,180
345454,mateusz,skrzypczak,17/18,CLJ - Runda Finałowa,4,0,360
345454,mateusz,skrzypczak,17/18,CLJ - Grupa Zachodnia,21,3,1849
345454,mateusz,skrzypczak,17/18,3 Liga - Grupa II,4,0,120
345454,mateusz,skrzypczak,16/17,CLJ - Runda Finałowa,2,0,210
345454,mateusz,skrzypczak,16/17,CLJ - Grupa Zachodnia,14,0,1103
