id,name,season,competition,gamesPlayed,goals,minutes
237356,michal-rzuchowski,22/23,Ekstraklasa,7,0,176
237356,michal-rzuchowski,22/23,Fortuna Puchar Polski,2,0,112
237356,michal-rzuchowski,21/22,Baraze o udzial w Ekstraklasie,2,1,208
237356,michal-rzuchowski,21/22,1 Liga,23,6,1774
237356,michal-rzuchowski,20/21,Ekstraklasa,26,1,1948
237356,michal-rzuchowski,20/21,Fortuna Puchar Polski,2,0,144
237356,michal-rzuchowski,19/20,1 Liga,18,4,923
237356,michal-rzuchowski,19/20,Fortuna Puchar Polski,1,0,90
237356,michal-rzuchowski,18/19,Fortuna 1 Liga,20,3,1429
237356,michal-rzuchowski,18/19,Fortuna Puchar Polski,2,1,150
237356,michal-rzuchowski,17/18,Nice 1 Liga,14,3,1235
237356,michal-rzuchowski,17/18,Fortuna Puchar Polski,1,0,73
237356,michal-rzuchowski,16/17,Baraże o udział w 1 lidze,2,2,180
237356,michal-rzuchowski,16/17,Nice 1 Liga,23,2,1339
237356,michal-rzuchowski,16/17,Fortuna Puchar Polski,5,0,137
237356,michal-rzuchowski,15/16,1 Liga,13,1,1061
237356,michal-rzuchowski,14/15,1 Liga,9,0,276
237356,michal-rzuchowski,13/14,1 Liga,27,6,1666
237356,michal-rzuchowski,13/14,Fortuna Puchar Polski,5,2,306
237356,michal-rzuchowski,12/13,1 Liga,26,1,1603
