season,date,sourceTeam,destTeam,marketValue,price
22/23,2022-07-29,Häcken,Rakow,1500000,500000
17/18,2017-11-30,Varbergs BoIS,Häcken,175000,End of loan
17/18,2017-07-15,Häcken,Varbergs BoIS,150000,loan transfer
14/15,2015-01-25,Häcken U19,Häcken,0,0
13/14,2014-01-01,GAIS U19,Häcken U19,0,free transfer
12/13,2013-01-01,GAIS U17,GAIS U19,0,0
