id,name,dates,marketValue
258007,gustav-berggren,2015-04-10,75000
258007,gustav-berggren,2015-06-13,75000
258007,gustav-berggren,2015-11-28,50000
258007,gustav-berggren,2016-06-16,100000
258007,gustav-berggren,2016-12-10,100000
258007,gustav-berggren,2017-06-19,150000
258007,gustav-berggren,2017-11-19,175000
258007,gustav-berggren,2018-06-19,200000
258007,gustav-berggren,2019-01-15,200000
258007,gustav-berggren,2019-06-27,250000
258007,gustav-berggren,2019-11-19,600000
258007,gustav-berggren,2020-04-07,475000
258007,gustav-berggren,2020-08-04,700000
258007,gustav-berggren,2020-12-09,1200000
258007,gustav-berggren,2021-06-08,1000000
258007,gustav-berggren,2021-09-16,1200000
258007,gustav-berggren,2021-12-16,1200000
258007,gustav-berggren,2022-06-23,1500000
258007,gustav-berggren,2022-09-28,1000000
258007,gustav-berggren,2022-11-15,700000
