id,name,season,competition,gamesPlayed,goals,minutes
464800,milan-kvocera,22/23,Ekstraklasa,7,0,75
464800,milan-kvocera,22/23,Fortuna Puchar Polski,1,1,57
464800,milan-kvocera,21/22,Slovnaft Cup,3,0,186
464800,milan-kvocera,21/22,Fortuna Liga,11,0,115
464800,milan-kvocera,20/21,Fortuna L. - Rel. Playoff,2,0,73
464800,milan-kvocera,20/21,II. Liga,14,3,615
464800,milan-kvocera,20/21,Slovnaft Cup,3,0,182
464800,milan-kvocera,20/21,1 Liga,6,0,66
464800,milan-kvocera,20/21,Fortuna Puchar Polski,0,0,0
464800,milan-kvocera,19/20,Fortuna L. - Conf. L. Playoff,1,0,90
464800,milan-kvocera,19/20,Fort. Liga - Champ. G.,5,0,333
464800,milan-kvocera,19/20,Fortuna Liga,10,2,599
464800,milan-kvocera,18/19,Fortuna L. - Rel. Playoff,1,0,18
464800,milan-kvocera,18/19,Fort. Liga - Releg. G.,2,0,67
464800,milan-kvocera,18/19,Fortuna Liga,10,0,301
464800,milan-kvocera,18/19,Slovnaft Cup,2,0,25
464800,milan-kvocera,17/18,Fortuna L. - Conf. L. Playoff,0,0,0
464800,milan-kvocera,17/18,Fort. Liga - Champ. G.,1,0,28
464800,milan-kvocera,17/18,Fortuna Liga,6,0,233
464800,milan-kvocera,17/18,Slovnaft Cup,1,0,61
464800,milan-kvocera,17/18,Kwalifikacje do Ligi Europy,3,0,112
464800,milan-kvocera,16/17,Fortuna Liga,16,2,861
464800,milan-kvocera,16/17,Slovnaft Cup,2,0,71
