id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
101070,andrzej,niewulis,22/23,2023-01-23,Rakow,Miedz Legnica,150000,free transfer
101070,andrzej,niewulis,17/18,2017-07-01,Znicz Pruszkow,Rakow,100000,free transfer
101070,andrzej,niewulis,13/14,2014-01-20,Dolcan Zabki,Znicz Pruszkow,100000,free transfer
101070,andrzej,niewulis,13/14,2013-10-17,Without Club,Dolcan Zabki,100000,0
101070,andrzej,niewulis,13/14,2013-07-01,Jagiellonia,Without Club,100000,0
101070,andrzej,niewulis,12/13,2013-06-30,Stomil Olsztyn,Jagiellonia,100000,End of loan
101070,andrzej,niewulis,12/13,2012-07-13,Jagiellonia,Stomil Olsztyn,100000,loan transfer
101070,andrzej,niewulis,11/12,2012-06-30,Wigry Suwalki,Jagiellonia,100000,End of loan
101070,andrzej,niewulis,11/12,2011-07-01,Jagiellonia,Wigry Suwalki,100000,loan transfer
101070,andrzej,niewulis,10/11,2011-06-30,Radzionkow,Jagiellonia,100000,End of loan
101070,andrzej,niewulis,10/11,2010-07-01,Jagiellonia,Radzionkow,100000,loan transfer
101070,andrzej,niewulis,09/10,2009-07-01,Wigry Suwalki,Jagiellonia,0,15000
101070,andrzej,niewulis,07/08,2007-07-01,UKS SMS Balucz,Wigry Suwalki,0,free transfer
101070,andrzej,niewulis,06/07,2006-07-01,UKS SMS U19,UKS SMS Balucz,0,free transfer
