id,firstName,lastName,dates,marketValue
196387,damian,jakubik,2012-12-11,150000
196387,damian,jakubik,2013-10-07,175000
196387,damian,jakubik,2015-03-13,150000
196387,damian,jakubik,2016-01-16,150000
196387,damian,jakubik,2016-03-27,150000
196387,damian,jakubik,2016-07-23,150000
196387,damian,jakubik,2016-09-03,150000
196387,damian,jakubik,2017-03-01,100000
196387,damian,jakubik,2018-01-24,0
196387,damian,jakubik,2018-12-31,0
196387,damian,jakubik,2019-07-17,50000
196387,damian,jakubik,2020-02-27,100000
196387,damian,jakubik,2020-08-26,125000
196387,damian,jakubik,2021-02-23,150000
196387,damian,jakubik,2021-06-29,200000
196387,damian,jakubik,2021-10-14,350000
196387,damian,jakubik,2021-12-30,500000
196387,damian,jakubik,2022-06-13,500000
196387,damian,jakubik,2022-09-28,250000
196387,damian,jakubik,2022-11-15,150000
