id,firstName,lastName,dates,marketValue
240756,alan,czerwinski,2012-11-15,100000
240756,alan,czerwinski,2013-02-04,125000
240756,alan,czerwinski,2013-10-21,150000
240756,alan,czerwinski,2015-03-13,150000
240756,alan,czerwinski,2015-06-29,150000
240756,alan,czerwinski,2016-01-16,200000
240756,alan,czerwinski,2016-09-03,175000
240756,alan,czerwinski,2017-03-01,200000
240756,alan,czerwinski,2017-07-04,225000
240756,alan,czerwinski,2018-01-15,350000
240756,alan,czerwinski,2018-07-02,500000
240756,alan,czerwinski,2019-01-24,400000
240756,alan,czerwinski,2019-06-28,400000
240756,alan,czerwinski,2020-01-14,500000
240756,alan,czerwinski,2020-04-07,400000
240756,alan,czerwinski,2020-08-17,850000
240756,alan,czerwinski,2021-01-14,1200000
240756,alan,czerwinski,2021-05-20,1000000
240756,alan,czerwinski,2021-10-14,600000
240756,alan,czerwinski,2021-12-30,400000
240756,alan,czerwinski,2022-06-13,400000
240756,alan,czerwinski,2022-11-15,500000
