id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
253159,henrik,castegren,21/22,2022-02-18,Norrköping,Lechia Gdansk,900000,free transfer
253159,henrik,castegren,18/19,2018-12-01,Degerfors,Norrköping,50000,End of loan
253159,henrik,castegren,17/18,2018-05-28,Norrköping,Degerfors,50000,loan transfer
253159,henrik,castegren,16/17,2016-11-30,Sylvia,Norrköping,50000,End of loan
253159,henrik,castegren,16/17,2016-08-01,Norrköping,Sylvia,50000,loan transfer
253159,henrik,castegren,15/16,2015-12-01,Sylvia,Norrköping,50000,End of loan
253159,henrik,castegren,14/15,2015-03-01,Norrköping,Sylvia,0,loan transfer
253159,henrik,castegren,14/15,2015-01-01,Norrköping U19,Norrköping,0,0
253159,henrik,castegren,14/15,2014-12-01,Sylvia,Norrköping U19,0,End of loan
253159,henrik,castegren,13/14,2014-03-27,Norrköping U19,Sylvia,0,loan transfer
