id,name,dates,marketValue
45185,tomasz-kupisz,2007-06-03,50000
45185,tomasz-kupisz,2008-01-14,100000
45185,tomasz-kupisz,2009-06-25,100000
45185,tomasz-kupisz,2010-01-26,250000
45185,tomasz-kupisz,2011-01-19,800000
45185,tomasz-kupisz,2011-06-23,1000000
45185,tomasz-kupisz,2012-02-25,900000
45185,tomasz-kupisz,2012-09-08,1000000
45185,tomasz-kupisz,2013-02-07,850000
45185,tomasz-kupisz,2013-07-21,750000
45185,tomasz-kupisz,2014-01-06,500000
45185,tomasz-kupisz,2014-06-30,400000
45185,tomasz-kupisz,2015-01-06,400000
45185,tomasz-kupisz,2015-06-28,600000
45185,tomasz-kupisz,2015-12-27,900000
45185,tomasz-kupisz,2016-06-12,1000000
45185,tomasz-kupisz,2016-12-18,800000
45185,tomasz-kupisz,2017-06-08,700000
45185,tomasz-kupisz,2017-12-20,700000
45185,tomasz-kupisz,2018-06-17,700000
45185,tomasz-kupisz,2019-01-16,600000
45185,tomasz-kupisz,2019-06-04,500000
45185,tomasz-kupisz,2019-12-19,425000
45185,tomasz-kupisz,2020-04-07,350000
45185,tomasz-kupisz,2020-08-20,400000
45185,tomasz-kupisz,2021-02-21,400000
45185,tomasz-kupisz,2021-06-23,400000
45185,tomasz-kupisz,2021-12-28,300000
45185,tomasz-kupisz,2022-06-05,300000
45185,tomasz-kupisz,2022-11-15,200000
