id,name,dates,marketValue
69516,krystian-getinger,2008-02-26,50000
69516,krystian-getinger,2009-09-08,150000
69516,krystian-getinger,2013-09-23,75000
69516,krystian-getinger,2015-03-23,50000
69516,krystian-getinger,2015-06-29,100000
69516,krystian-getinger,2016-01-16,0
69516,krystian-getinger,2016-09-03,100000
69516,krystian-getinger,2017-03-01,125000
69516,krystian-getinger,2017-08-15,125000
69516,krystian-getinger,2018-01-24,125000
69516,krystian-getinger,2018-07-02,125000
69516,krystian-getinger,2019-02-20,75000
69516,krystian-getinger,2019-07-17,150000
69516,krystian-getinger,2020-02-27,150000
69516,krystian-getinger,2020-08-26,300000
69516,krystian-getinger,2021-01-18,250000
69516,krystian-getinger,2021-05-20,250000
69516,krystian-getinger,2021-10-14,350000
69516,krystian-getinger,2021-12-30,450000
69516,krystian-getinger,2022-06-13,450000
69516,krystian-getinger,2022-09-28,300000
69516,krystian-getinger,2022-11-15,300000
