season,date,sourceTeam,destTeam,marketValue,price
13/14,2013-07-11,Stalowa Wola,Stal Mielec,150000,free transfer
10/11,2010-07-01,Zaglebie Lubin,Stalowa Wola,150000,free transfer
09/10,2010-06-30,Stal Mielec,Zaglebie Lubin,150000,End of loan
08/09,2009-03-01,Zaglebie Lubin,Stal Mielec,50000,loan transfer
07/08,2008-01-01,Lubin II,Zaglebie Lubin,0,0
07/08,2007-08-01,Stal Mielec,Lubin II,0,free transfer
05/06,2005-07-01,Mielec U19,Stal Mielec,0,0
