id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
577588,maciej,twarowski,22/23,Ekstraklasa,1,0,2
577588,maciej,twarowski,22/23,3 Liga - Grupa I,16,9,1126
577588,maciej,twarowski,21/22,3 Liga - Grupa I,8,4,482
577588,maciej,twarowski,21/22,Ekstraklasa,1,0,13
577588,maciej,twarowski,20/21,3 Liga - Grupa I,20,7,1186
577588,maciej,twarowski,20/21,Ekstraklasa,1,0,13
577588,maciej,twarowski,19/20,1 Liga,4,0,148
577588,maciej,twarowski,19/20,Fortuna Puchar Polski,0,0,0
577588,maciej,twarowski,18/19,CLJ,23,9,1546
577588,maciej,twarowski,18/19,Ekstraklasa,3,0,20
577588,maciej,twarowski,18/19,Fortuna Puchar Polski,1,0,6
577588,maciej,twarowski,17/18,CLJ - Grupa Wschodnia,1,0,90
