id,name,season,competition,gamesPlayed,goals
261085,bartosz-nowak,2022,Ekstraklasa,18,7
261085,bartosz-nowak,2022,UECL Kwalifikacje,3,0
261085,bartosz-nowak,2022,Fortuna Puchar Polski,2,0
261085,bartosz-nowak,2021,Ekstraklasa,34,8
261085,bartosz-nowak,2021,Fortuna Puchar Polski,3,0
261085,bartosz-nowak,2020,Ekstraklasa,29,5
261085,bartosz-nowak,2020,Fortuna Puchar Polski,3,1
261085,bartosz-nowak,2019,Fortuna 1 Liga,34,13
261085,bartosz-nowak,2019,Fortuna Puchar Polski,4,1
261085,bartosz-nowak,2018,Fortuna 1 Liga,34,10
261085,bartosz-nowak,2017,Fortuna 1 Liga,32,8
261085,bartosz-nowak,2017,Fortuna Puchar Polski,1,0
261085,bartosz-nowak,2016,Ekstraklasa,17,1
261085,bartosz-nowak,2016,Fortuna Puchar Polski,2,0
261085,bartosz-nowak,2015,eWinner 2 liga,33,7
261085,bartosz-nowak,2015,Fortuna Puchar Polski,1,0
261085,bartosz-nowak,2014,eWinner 2 liga,15,7
261085,bartosz-nowak,2014,Fortuna 1 Liga,3,0
261085,bartosz-nowak,2013,2 Liga - Grupa zachodnia,17,6
261085,bartosz-nowak,2013,Fortuna 1 Liga,7,0
261085,bartosz-nowak,2013,Fortuna Puchar Polski,2,0
261085,bartosz-nowak,2012,Fortuna 1 Liga,16,2
