id,name,season,competition,gamesPlayed,goals,minutes
168943,bojan-nastic,22/23,Ekstraklasa,17,0,1369
168943,bojan-nastic,22/23,Fortuna Puchar Polski,2,0,180
168943,bojan-nastic,21/22,Ekstraklasa,32,0,2434
168943,bojan-nastic,21/22,Fortuna Puchar Polski,1,0,90
168943,bojan-nastic,20/21,Ekstraklasa,9,1,690
168943,bojan-nastic,20/21,Puchar Białorusi,2,0,115
168943,bojan-nastic,20/21,Kwalifikacje do Ligi Europy,1,0,90
168943,bojan-nastic,2020,Wyszejszaja liha,26,1,2296
168943,bojan-nastic,19/20,Puchar Białorusi,5,0,480
168943,bojan-nastic,18/19,JPL Playoff II,7,0,619
168943,bojan-nastic,18/19,Jupiler Pro League,5,1,404
168943,bojan-nastic,18/19,Beker van Belgie,2,0,165
168943,bojan-nastic,18/19,Jupiler Pro League,7,0,372
168943,bojan-nastic,18/19,Liga Europy,2,0,60
168943,bojan-nastic,18/19,Kwalifikacje do Ligi Europy,2,0,180
168943,bojan-nastic,17/18,JPL Playoff I,7,0,587
168943,bojan-nastic,17/18,Beker van Belgie,4,0,420
168943,bojan-nastic,17/18,Jupiler Pro League,11,0,873
168943,bojan-nastic,16/17,JPL Playoff II,6,0,404
168943,bojan-nastic,16/17,Liga Europy,4,0,345
168943,bojan-nastic,16/17,Jupiler Pro League,8,0,603
168943,bojan-nastic,16/17,Beker van Belgie,1,0,90
168943,bojan-nastic,15/16,Super liga,25,1,2250
168943,bojan-nastic,15/16,Kup Srbije,2,0,210
168943,bojan-nastic,15/16,Kwalifikacje do Ligi Europy,8,0,696
168943,bojan-nastic,14/15,Jelen SuperLiga,28,0,2483
168943,bojan-nastic,14/15,Kup Srbije,2,0,180
168943,bojan-nastic,14/15,Kwalifikacje do Ligi Europy,2,0,180
168943,bojan-nastic,13/14,Jelen SuperLiga,18,1,1520
168943,bojan-nastic,13/14,Kup Srbije,2,0,180
168943,bojan-nastic,13/14,Kwalifikacje do Ligi Europy,3,0,44
168943,bojan-nastic,12/13,Jelen SuperLiga,14,0,1244
168943,bojan-nastic,12/13,Kup Srbije,0,0,0
168943,bojan-nastic,12/13,Kwalifikacje do Ligi Europy,0,0,0
168943,bojan-nastic,11/12,Jelen SuperLiga,1,0,90
