id,name,dates,marketValue
72462,luciano-narsingh,2008-10-30,50000
72462,luciano-narsingh,2009-05-24,200000
72462,luciano-narsingh,2011-01-16,500000
72462,luciano-narsingh,2011-06-27,1000000
72462,luciano-narsingh,2011-10-20,2000000
72462,luciano-narsingh,2012-01-09,3500000
72462,luciano-narsingh,2012-07-05,7000000
72462,luciano-narsingh,2013-01-10,8000000
72462,luciano-narsingh,2013-05-27,7000000
72462,luciano-narsingh,2014-02-10,6000000
72462,luciano-narsingh,2014-08-10,5000000
72462,luciano-narsingh,2015-02-15,5000000
72462,luciano-narsingh,2015-06-30,5000000
72462,luciano-narsingh,2016-02-04,5000000
72462,luciano-narsingh,2016-07-14,5000000
72462,luciano-narsingh,2017-02-19,5000000
72462,luciano-narsingh,2017-06-27,5000000
72462,luciano-narsingh,2018-01-01,5000000
72462,luciano-narsingh,2018-05-27,5000000
72462,luciano-narsingh,2019-02-26,4000000
72462,luciano-narsingh,2019-06-27,2500000
72462,luciano-narsingh,2019-12-17,2000000
72462,luciano-narsingh,2020-04-07,1600000
72462,luciano-narsingh,2020-10-13,1000000
72462,luciano-narsingh,2021-01-05,800000
72462,luciano-narsingh,2021-05-18,850000
72462,luciano-narsingh,2021-10-27,600000
72462,luciano-narsingh,2022-05-05,500000
72462,luciano-narsingh,2022-11-15,400000
