id,firstName,lastName,dates,marketValue
91854,barry,douglas,2010-08-14,50000
91854,barry,douglas,2011-02-02,250000
91854,barry,douglas,2011-07-06,400000
91854,barry,douglas,2012-02-01,350000
91854,barry,douglas,2012-07-22,350000
91854,barry,douglas,2013-02-13,300000
91854,barry,douglas,2013-07-21,500000
91854,barry,douglas,2014-02-13,550000
91854,barry,douglas,2014-07-20,650000
91854,barry,douglas,2015-03-04,550000
91854,barry,douglas,2015-06-29,900000
91854,barry,douglas,2016-01-09,750000
91854,barry,douglas,2016-04-06,750000
91854,barry,douglas,2016-07-14,1000000
91854,barry,douglas,2017-01-09,1600000
91854,barry,douglas,2017-06-08,1500000
91854,barry,douglas,2018-02-26,2000000
91854,barry,douglas,2018-09-23,3500000
91854,barry,douglas,2019-06-27,3500000
91854,barry,douglas,2020-02-26,2500000
91854,barry,douglas,2020-04-07,2000000
91854,barry,douglas,2020-10-12,2000000
91854,barry,douglas,2021-03-09,1800000
91854,barry,douglas,2021-06-07,1500000
91854,barry,douglas,2021-10-14,1000000
91854,barry,douglas,2021-12-30,1000000
91854,barry,douglas,2022-04-06,800000
91854,barry,douglas,2022-06-13,600000
91854,barry,douglas,2022-09-28,500000
91854,barry,douglas,2022-11-15,400000
