id,name,dates,marketValue
213614,jhon-chancellor,2016-03-15,225000
213614,jhon-chancellor,2016-05-09,275000
213614,jhon-chancellor,2016-09-19,250000
213614,jhon-chancellor,2016-11-27,250000
213614,jhon-chancellor,2017-07-13,750000
213614,jhon-chancellor,2017-12-29,800000
213614,jhon-chancellor,2018-06-05,600000
213614,jhon-chancellor,2018-12-19,750000
213614,jhon-chancellor,2019-05-02,700000
213614,jhon-chancellor,2019-10-07,1500000
213614,jhon-chancellor,2019-12-11,1800000
213614,jhon-chancellor,2020-04-07,1400000
213614,jhon-chancellor,2020-08-24,1400000
213614,jhon-chancellor,2021-02-21,900000
213614,jhon-chancellor,2021-06-10,800000
213614,jhon-chancellor,2021-12-28,800000
213614,jhon-chancellor,2022-06-13,600000
213614,jhon-chancellor,2022-11-13,500000
