id,name,dates,marketValue
385198,damian-oko,2017-07-04,50000
385198,damian-oko,2018-01-15,50000
385198,damian-oko,2018-07-02,50000
385198,damian-oko,2019-01-24,50000
385198,damian-oko,2019-06-28,250000
385198,damian-oko,2020-01-14,250000
385198,damian-oko,2020-08-17,200000
385198,damian-oko,2021-01-18,150000
385198,damian-oko,2021-05-20,250000
385198,damian-oko,2021-10-14,150000
385198,damian-oko,2021-12-30,100000
385198,damian-oko,2022-06-13,50000
385198,damian-oko,2022-11-15,50000
