id,name,season,competition,gamesPlayed,goals,minutes
283012,jakub-zubrowski,22/23,Ekstraklasa,0,0,0
283012,jakub-zubrowski,21/22,Ekstraklasa,16,1,908
283012,jakub-zubrowski,21/22,Fortuna Puchar Polski,1,0,90
283012,jakub-zubrowski,21/22,3 Liga - Grupa III,1,0,49
283012,jakub-zubrowski,20/21,Ekstraklasa,27,0,1792
283012,jakub-zubrowski,20/21,Fortuna Puchar Polski,3,1,328
283012,jakub-zubrowski,19/20,Ekstraklasa,28,1,2363
283012,jakub-zubrowski,18/19,Ekstraklasa,32,0,2511
283012,jakub-zubrowski,18/19,Fortuna Puchar Polski,1,0,90
283012,jakub-zubrowski,17/18,Fortuna Puchar Polski,4,0,269
283012,jakub-zubrowski,17/18,Ekstraklasa,28,0,2471
283012,jakub-zubrowski,16/17,Ekstraklasa,13,1,1072
283012,jakub-zubrowski,16/17,Nice 1 Liga,10,2,777
283012,jakub-zubrowski,16/17,Fortuna Puchar Polski,3,0,224
283012,jakub-zubrowski,15/16,eWinner 2 liga,30,3,2517
283012,jakub-zubrowski,15/16,Fortuna Puchar Polski,1,0,90
283012,jakub-zubrowski,14/15,eWinner 2 liga,27,1,1872
283012,jakub-zubrowski,14/15,Fortuna Puchar Polski,1,0,90
283012,jakub-zubrowski,13/14,2 Liga - Grupa wschodnia,21,0,1626
