id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
199000,rauno,sappinen,22/23,2023-06-30,Stal Mielec,Piast Gliwice,300000,End of loan
199000,rauno,sappinen,22/23,2023-01-24,Piast Gliwice,Stal Mielec,300000,loan transfer
199000,rauno,sappinen,21/22,2022-01-01,FC Flora,Piast Gliwice,700000,400000
199000,rauno,sappinen,19/20,2019-12-31,NK Domzale,FC Flora,400000,End of loan
199000,rauno,sappinen,19/20,2019-08-08,FC Flora,NK Domzale,500000,loan transfer
199000,rauno,sappinen,18/19,2019-06-30,FC Den Bosch,FC Flora,500000,End of loan
199000,rauno,sappinen,18/19,2018-08-12,FC Flora,FC Den Bosch,500000,loan transfer
199000,rauno,sappinen,17/18,2018-06-30,KFCO Beerschot,FC Flora,500000,End of loan
199000,rauno,sappinen,17/18,2018-01-31,FC Flora,KFCO Beerschot,550000,loan transfer
199000,rauno,sappinen,12/13,2013-01-01,FC Flora II,FC Flora,0,0
199000,rauno,sappinen,12/13,2012-07-01,FC Flora III,FC Flora II,0,0
199000,rauno,sappinen,11/12,2012-01-01,FC Flora U19,FC Flora III,0,0
