id,name,season,competition,gamesPlayed,goals,minutes
407080,bartlomiej-burman,22/23,Fortuna 1 Liga,1,0,13
407080,bartlomiej-burman,21/22,1 Liga,12,0,819
407080,bartlomiej-burman,21/22,Ekstraklasa,2,0,11
407080,bartlomiej-burman,21/22,Fortuna Puchar Polski,1,0,68
407080,bartlomiej-burman,20/21,Ekstraklasa,4,0,93
407080,bartlomiej-burman,20/21,Fortuna Puchar Polski,0,0,0
407080,bartlomiej-burman,20/21,3 Liga - Grupa II,16,3,1430
407080,bartlomiej-burman,19/20,3 Liga - Grupa II,1,0,18
407080,bartlomiej-burman,19/20,eWinner 2 liga,1,0,0
407080,bartlomiej-burman,18/19,CLJ,25,3,1362
407080,bartlomiej-burman,18/19,Liga Młodzieżowa UEFA,1,0,6
407080,bartlomiej-burman,17/18,3 Liga - Grupa II,0,0,0
407080,bartlomiej-burman,17/18,CLJ - Grupa Zachodnia,5,1,243
