id,name,season,competition,gamesPlayed,goals,minutes
258799,martin-konczkowski,22/23,Ekstraklasa,10,0,687
258799,martin-konczkowski,22/23,Fortuna Puchar Polski,2,0,210
258799,martin-konczkowski,21/22,Ekstraklasa,31,2,2537
258799,martin-konczkowski,21/22,Fortuna Puchar Polski,0,0,0
258799,martin-konczkowski,20/21,Ekstraklasa,25,0,2034
258799,martin-konczkowski,20/21,Fortuna Puchar Polski,3,0,270
258799,martin-konczkowski,20/21,Kwalifikacje do Ligi Europy,3,1,270
258799,martin-konczkowski,19/20,Ekstraklasa,23,0,1492
258799,martin-konczkowski,19/20,Fortuna Puchar Polski,2,1,78
258799,martin-konczkowski,19/20,Kwalifikacje do Ligi Europy,2,0,118
258799,martin-konczkowski,19/20,Kwalifikacje do Ligi Mistrzów,2,0,173
258799,martin-konczkowski,19/20,Superpuchar,1,0,7
258799,martin-konczkowski,18/19,Ekstraklasa,32,0,2540
258799,martin-konczkowski,18/19,Fortuna Puchar Polski,2,0,210
258799,martin-konczkowski,17/18,Ekstraklasa,37,1,3285
258799,martin-konczkowski,17/18,Fortuna Puchar Polski,1,0,90
258799,martin-konczkowski,16/17,Ekstraklasa,36,0,3240
258799,martin-konczkowski,16/17,Fortuna Puchar Polski,2,0,210
258799,martin-konczkowski,15/16,Ekstraklasa,35,0,3131
258799,martin-konczkowski,15/16,Fortuna Puchar Polski,1,0,90
258799,martin-konczkowski,14/15,Ekstraklasa,30,1,2610
258799,martin-konczkowski,14/15,Kwalifikacje do Ligi Europy,2,0,90
258799,martin-konczkowski,13/14,Ekstraklasa,15,0,1102
258799,martin-konczkowski,13/14,Fortuna Puchar Polski,1,0,30
258799,martin-konczkowski,12/13,Ekstraklasa,10,0,843
258799,martin-konczkowski,12/13,Fortuna Puchar Polski,3,0,237
