id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
504601,jakub,sypek,22/23,2022-07-12,Zaglebie Lubin,Widzew Lodz,75000,free transfer
504601,jakub,sypek,21/22,2022-01-20,Gornik Polk.,Zaglebie Lubin,75000,End of loan
504601,jakub,sypek,21/22,2021-08-13,Zaglebie Lubin,Gornik Polk.,50000,loan transfer
504601,jakub,sypek,20/21,2020-07-03,Lubin II,Zaglebie Lubin,0,0
504601,jakub,sypek,19/20,2019-07-01,Lubin U19,Lubin II,0,0
504601,jakub,sypek,18/19,2018-07-01,Lubin Youth,Lubin U19,0,0
