id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
555052,radoslaw,sewerys,22/23,3 Liga - Grupa IV,8,0,720
555052,radoslaw,sewerys,22/23,Ekstraklasa,0,0,0
555052,radoslaw,sewerys,22/23,Fortuna Puchar Polski,1,0,120
555052,radoslaw,sewerys,21/22,1 Liga,1,0,90
555052,radoslaw,sewerys,21/22,Fortuna Puchar Polski,0,0,0
555052,radoslaw,sewerys,20/21,1 Liga,3,0,184
555052,radoslaw,sewerys,20/21,3 Liga - Grupa IV,19,0,1574
555052,radoslaw,sewerys,20/21,CLJ,8,0,675
555052,radoslaw,sewerys,19/20,Ekstraklasa,1,0,90
555052,radoslaw,sewerys,19/20,3 Liga - Grupa IV,2,0,134
555052,radoslaw,sewerys,19/20,CLJ,10,1,831
555052,radoslaw,sewerys,19/20,Liga Młodzieżowa UEFA,1,0,44
