id,name,dates,marketValue
322288,blaz-kramer,2017-01-06,50000
322288,blaz-kramer,2017-08-01,50000
322288,blaz-kramer,2017-09-26,75000
322288,blaz-kramer,2018-02-08,125000
322288,blaz-kramer,2018-08-07,175000
322288,blaz-kramer,2019-02-23,175000
322288,blaz-kramer,2019-10-06,300000
322288,blaz-kramer,2020-01-05,500000
322288,blaz-kramer,2020-04-07,400000
322288,blaz-kramer,2020-07-30,400000
322288,blaz-kramer,2020-12-27,1000000
322288,blaz-kramer,2021-04-14,600000
322288,blaz-kramer,2021-06-22,600000
322288,blaz-kramer,2022-01-02,600000
322288,blaz-kramer,2022-06-07,600000
322288,blaz-kramer,2022-09-28,400000
322288,blaz-kramer,2022-11-15,400000
