id,name,season,competition,gamesPlayed,goals,minutes
322288,blaz-kramer,22/23,Fortuna Puchar Polski,2,1,65
322288,blaz-kramer,22/23,Ekstraklasa,8,0,130
322288,blaz-kramer,21/22,Super League,23,4,933
322288,blaz-kramer,20/21,Super League,32,7,1819
322288,blaz-kramer,20/21,Swiss Cup,1,0,60
322288,blaz-kramer,19/20,Super League,31,10,2044
322288,blaz-kramer,19/20,Schweizer Cup,2,0,154
322288,blaz-kramer,18/19,Aufstiegsrunde zur 3. Liga,2,0,180
322288,blaz-kramer,18/19,Regionalliga Nord,16,8,982
322288,blaz-kramer,17/18,Regionalliga Nord,30,19,2449
322288,blaz-kramer,16/17,Prva Liga,28,6,1779
322288,blaz-kramer,16/17,Pokal Slovenije,2,0,102
322288,blaz-kramer,13/14,Druga Liga,1,0,13
