id,name,season,competition,gamesPlayed,goals,minutes
146067,kamil-drygas,22/23,Ekstraklasa,4,1,267
146067,kamil-drygas,22/23,Ekstraklasa,12,1,194
146067,kamil-drygas,22/23,Fortuna Puchar Polski,1,0,60
146067,kamil-drygas,22/23,3 Liga - Grupa II,2,2,180
146067,kamil-drygas,22/23,UECL Kwalifikacje,4,2,270
146067,kamil-drygas,21/22,Ekstraklasa,24,7,1118
146067,kamil-drygas,21/22,UECL Kwalifikacje,2,0,19
146067,kamil-drygas,20/21,Ekstraklasa,27,3,1407
146067,kamil-drygas,20/21,Fortuna Puchar Polski,3,3,126
146067,kamil-drygas,19/20,Ekstraklasa,13,2,790
146067,kamil-drygas,18/19,Ekstraklasa,35,10,3028
146067,kamil-drygas,18/19,Fortuna Puchar Polski,1,1,120
146067,kamil-drygas,17/18,Ekstraklasa,33,5,2722
146067,kamil-drygas,17/18,Fortuna Puchar Polski,2,0,210
146067,kamil-drygas,16/17,Ekstraklasa,32,3,2328
146067,kamil-drygas,16/17,Fortuna Puchar Polski,4,2,293
146067,kamil-drygas,15/16,1 Liga,29,13,2547
146067,kamil-drygas,15/16,Fortuna Puchar Polski,6,3,540
146067,kamil-drygas,14/15,Ekstraklasa,33,4,2761
146067,kamil-drygas,14/15,Fortuna Puchar Polski,1,0,90
146067,kamil-drygas,14/15,Kwalifikacje do Ligi Europy,2,1,164
146067,kamil-drygas,14/15,Superpuchar,1,0,90
146067,kamil-drygas,13/14,Ekstraklasa,29,4,2600
146067,kamil-drygas,13/14,Fortuna Puchar Polski,5,3,480
146067,kamil-drygas,13/14,Fortuna Puchar Polski,0,0,0
146067,kamil-drygas,13/14,Ekstraklasa,2,0,95
146067,kamil-drygas,13/14,Kwalifikacje do Ligi Europy,1,0,28
146067,kamil-drygas,12/13,1 Liga,23,8,1981
146067,kamil-drygas,12/13,Fortuna Puchar Polski,2,0,153
146067,kamil-drygas,12/13,Kwalifikacje do Ligi Europy,0,0,0
146067,kamil-drygas,11/12,Ekstraklasa,9,0,117
146067,kamil-drygas,11/12,Fortuna Puchar Polski,2,0,135
146067,kamil-drygas,10/11,Ekstraklasa,4,0,180
146067,kamil-drygas,10/11,Liga Europy,2,0,60
146067,kamil-drygas,10/11,Fortuna Puchar Polski,1,0,76
146067,kamil-drygas,10/11,Kwalifikacje do Ligi Europy,1,0,6
146067,kamil-drygas,10/11,Kwalifikacje do Ligi Mistrzów,2,0,147
