id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
555056,iwo,kaczmarski,22/23,2022-07-01,Rakow,Empoli U19,400000,700000
555056,iwo,kaczmarski,21/22,2022-06-30,Empoli U19,Rakow,400000,End of loan
555056,iwo,kaczmarski,21/22,2022-01-30,Rakow,Empoli U19,400000,loan transfer
555056,iwo,kaczmarski,20/21,2021-01-18,Korona Kielce,Rakow,150000,350000
555056,iwo,kaczmarski,19/20,2020-02-28,Korona Kielce II,Korona Kielce,0,0
555056,iwo,kaczmarski,19/20,2019-11-01,Korona U19,Korona Kielce II,0,0
555056,iwo,kaczmarski,19/20,2019-07-01,Korona Youth,Korona U19,0,0
