id,name,dates,marketValue
205924,marko-kolar,2013-03-02,100000
205924,marko-kolar,2014-09-30,250000
205924,marko-kolar,2015-03-16,600000
205924,marko-kolar,2015-09-13,600000
205924,marko-kolar,2016-03-13,500000
205924,marko-kolar,2016-09-13,400000
205924,marko-kolar,2017-03-12,400000
205924,marko-kolar,2017-06-28,600000
205924,marko-kolar,2018-01-15,250000
205924,marko-kolar,2018-07-02,200000
205924,marko-kolar,2019-01-24,300000
205924,marko-kolar,2019-09-18,250000
205924,marko-kolar,2019-12-17,400000
205924,marko-kolar,2020-04-07,325000
205924,marko-kolar,2020-10-13,325000
205924,marko-kolar,2021-05-18,325000
205924,marko-kolar,2021-10-14,450000
205924,marko-kolar,2021-12-30,450000
205924,marko-kolar,2022-06-13,550000
205924,marko-kolar,2022-11-15,450000
