id,name,season,competition,gamesPlayed,goals,minutes
344595,aurelien-nguiamba,22/23,Serie A,0,0,0
344595,aurelien-nguiamba,22/23,Puchar Włoch,0,0,0
344595,aurelien-nguiamba,21/22,Serie A,3,0,48
344595,aurelien-nguiamba,21/22,Puchar Włoch,1,0,25
344595,aurelien-nguiamba,20/21,Ligue 2,21,0,1360
344595,aurelien-nguiamba,20/21,Coupe de France,0,0,0
344595,aurelien-nguiamba,19/20,Championnat National,8,2,515
344595,aurelien-nguiamba,19/20,Coupe de France,1,0,90
344595,aurelien-nguiamba,19/20,Ligue 2,8,0,385
344595,aurelien-nguiamba,19/20,Coupe de la Ligue,2,0,62
344595,aurelien-nguiamba,18/19,Ligue 2,2,0,27
344595,aurelien-nguiamba,17/18,Ligue 2,2,0,119
