id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
165579,blaz,vrhovec,22/23,Ekstraklasa,11,0,481
165579,blaz,vrhovec,22/23,Fortuna Puchar Polski,2,0,105
165579,blaz,vrhovec,21/22,Protathlima Cyta Championship Round,7,1,303
165579,blaz,vrhovec,21/22,Kypello Kyprou,4,0,132
165579,blaz,vrhovec,21/22,Protathlima Cyta,4,1,229
165579,blaz,vrhovec,21/22,Prva Liga,15,3,1223
165579,blaz,vrhovec,21/22,Pokal Slovenije,1,0,73
165579,blaz,vrhovec,21/22,UECL Kwalifikacje,4,0,350
165579,blaz,vrhovec,20/21,Prva Liga,28,1,1956
165579,blaz,vrhovec,19/20,Prva Liga,24,0,1612
165579,blaz,vrhovec,19/20,Pokal Slovenije,0,0,0
165579,blaz,vrhovec,19/20,Kwalifikacje do Ligi Europy,2,0,180
165579,blaz,vrhovec,19/20,Kwalifikacje do Ligi Mistrzów,6,0,538
165579,blaz,vrhovec,18/19,Pokal Slovenije,6,0,433
165579,blaz,vrhovec,18/19,Prva Liga,27,3,1870
165579,blaz,vrhovec,18/19,Kwalifikacje do Ligi Europy,6,0,540
165579,blaz,vrhovec,17/18,Prva Liga,21,2,1438
165579,blaz,vrhovec,17/18,Liga Mistrzów,5,0,394
165579,blaz,vrhovec,17/18,Pokal Slovenije,2,0,176
165579,blaz,vrhovec,17/18,Kwalifikacje do Ligi Mistrzów,5,0,425
165579,blaz,vrhovec,16/17,Prva Liga,27,0,1520
165579,blaz,vrhovec,16/17,Pokal Slovenije,5,0,411
165579,blaz,vrhovec,16/17,Kwalifikacje do Ligi Europy,6,0,392
165579,blaz,vrhovec,15/16,Pokal Slovenije,2,0,210
165579,blaz,vrhovec,15/16,Prva Liga,30,1,2690
165579,blaz,vrhovec,15/16,Kwalifikacje do Ligi Europy,2,0,117
165579,blaz,vrhovec,14/15,Prva Liga,25,2,2203
165579,blaz,vrhovec,14/15,Pokal Slovenije,5,1,281
165579,blaz,vrhovec,13/14,Prva Liga,29,2,2534
165579,blaz,vrhovec,13/14,Pokal Slovenije,2,0,180
165579,blaz,vrhovec,13/14,Kwalifikacje do Ligi Europy,1,0,90
165579,blaz,vrhovec,12/13,Prva Liga,27,1,2372
165579,blaz,vrhovec,12/13,Pokal Slovenije,5,0,394
165579,blaz,vrhovec,12/13,Kwalifikacje do Ligi Europy,2,0,180
165579,blaz,vrhovec,11/12,Druga Liga,24,1,1927
165579,blaz,vrhovec,11/12,Pokal Slovenije,2,0,180
165579,blaz,vrhovec,10/11,Druga Liga,0,0,0
