id,firstName,lastName,dates,marketValue
165579,blaz,vrhovec,2012-08-16,150000
165579,blaz,vrhovec,2013-03-09,300000
165579,blaz,vrhovec,2013-07-21,300000
165579,blaz,vrhovec,2013-12-26,300000
165579,blaz,vrhovec,2014-09-26,500000
165579,blaz,vrhovec,2015-01-31,500000
165579,blaz,vrhovec,2015-08-10,500000
165579,blaz,vrhovec,2016-01-29,500000
165579,blaz,vrhovec,2017-01-06,600000
165579,blaz,vrhovec,2017-07-15,700000
165579,blaz,vrhovec,2018-02-20,800000
165579,blaz,vrhovec,2018-08-02,800000
165579,blaz,vrhovec,2019-03-07,800000
165579,blaz,vrhovec,2019-06-23,800000
165579,blaz,vrhovec,2019-12-26,700000
165579,blaz,vrhovec,2020-04-07,550000
165579,blaz,vrhovec,2020-07-29,550000
165579,blaz,vrhovec,2021-01-05,550000
165579,blaz,vrhovec,2021-06-07,500000
165579,blaz,vrhovec,2021-12-14,400000
165579,blaz,vrhovec,2022-06-19,400000
165579,blaz,vrhovec,2022-11-15,400000
