id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
528402,filip,majchrowicz,22/23,Protathlima Cyta,0,0,0
528402,filip,majchrowicz,22/23,Kypello Kyprou,0,0,0
528402,filip,majchrowicz,22/23,Ekstraklasa,3,0,1
528402,filip,majchrowicz,21/22,Ekstraklasa,33,0,9
528402,filip,majchrowicz,21/22,Fortuna Puchar Polski,0,0,0
528402,filip,majchrowicz,20/21,1 Liga,0,0,0
528402,filip,majchrowicz,20/21,3 Liga - Grupa IV,5,0,1
528402,filip,majchrowicz,19/20,eWinner 2 liga,3,0,2
528402,filip,majchrowicz,19/20,Fortuna Puchar Polski,1,0,0
528402,filip,majchrowicz,18/19,CLJ,17,0,3
528402,filip,majchrowicz,17/18,CLJ - Runda Finałowa,4,0,2
528402,filip,majchrowicz,17/18,CLJ - Grupa Wschodnia,8,0,5
528402,filip,majchrowicz,17/18,CLJ - Grupa Wschodnia,9,0,3
