id,firstName,lastName,dates,marketValue
77002,michal,buchalik,2008-07-03,50000
77002,michal,buchalik,2010-09-30,150000
77002,michal,buchalik,2011-06-03,250000
77002,michal,buchalik,2012-02-25,200000
77002,michal,buchalik,2012-09-18,200000
77002,michal,buchalik,2013-02-06,250000
77002,michal,buchalik,2013-07-21,200000
77002,michal,buchalik,2014-02-13,250000
77002,michal,buchalik,2014-07-20,300000
77002,michal,buchalik,2015-03-04,300000
77002,michal,buchalik,2015-06-29,250000
77002,michal,buchalik,2016-01-09,200000
77002,michal,buchalik,2016-03-27,100000
77002,michal,buchalik,2016-07-23,100000
77002,michal,buchalik,2017-01-20,100000
77002,michal,buchalik,2017-06-28,200000
77002,michal,buchalik,2017-07-04,100000
77002,michal,buchalik,2018-01-15,180000
77002,michal,buchalik,2018-07-02,150000
77002,michal,buchalik,2019-01-24,150000
77002,michal,buchalik,2020-01-14,150000
77002,michal,buchalik,2020-08-17,250000
77002,michal,buchalik,2021-01-14,250000
77002,michal,buchalik,2021-05-20,200000
77002,michal,buchalik,2021-10-14,150000
77002,michal,buchalik,2021-12-30,100000
77002,michal,buchalik,2022-06-13,75000
77002,michal,buchalik,2022-11-15,75000
