id,name,dates,marketValue
447343,rafal-straczek,2017-03-01,50000
447343,rafal-straczek,2017-08-15,50000
447343,rafal-straczek,2018-01-24,50000
447343,rafal-straczek,2018-07-02,50000
447343,rafal-straczek,2019-02-20,25000
447343,rafal-straczek,2019-07-17,50000
447343,rafal-straczek,2020-02-27,50000
447343,rafal-straczek,2021-01-18,350000
447343,rafal-straczek,2021-05-20,450000
447343,rafal-straczek,2021-10-14,550000
447343,rafal-straczek,2021-12-30,900000
447343,rafal-straczek,2022-06-13,900000
447343,rafal-straczek,2022-10-27,700000
